file_path,label
./prospace_assignment/prospace_assignment\135_2023_1.tif,growing
./prospace_assignment/prospace_assignment\135_2023_2.tif,growing
./prospace_assignment/prospace_assignment\135_2023_3.tif,growing
./prospace_assignment/prospace_assignment\136_2022_10.tif,growing
./prospace_assignment/prospace_assignment\136_2022_11.tif,growing
./prospace_assignment/prospace_assignment\136_2022_4.tif,growing
./prospace_assignment/prospace_assignment\136_2022_5.tif,growing
./prospace_assignment/prospace_assignment\136_2022_6.tif,growing
./prospace_assignment/prospace_assignment\136_2022_7.tif,growing
./prospace_assignment/prospace_assignment\136_2022_8.tif,lush
./prospace_assignment/prospace_assignment\136_2022_9.tif,growing
./prospace_assignment/prospace_assignment\136_2023_0.tif,growing
./prospace_assignment/prospace_assignment\136_2023_1.tif,growing
./prospace_assignment/prospace_assignment\136_2023_2.tif,growing
./prospace_assignment/prospace_assignment\136_2023_3.tif,growing
./prospace_assignment/prospace_assignment\137_2022_10.tif,growing
./prospace_assignment/prospace_assignment\137_2022_11.tif,growing
./prospace_assignment/prospace_assignment\137_2022_4.tif,growing
./prospace_assignment/prospace_assignment\137_2022_5.tif,growing
./prospace_assignment/prospace_assignment\137_2022_6.tif,growing
./prospace_assignment/prospace_assignment\137_2022_7.tif,growing
./prospace_assignment/prospace_assignment\137_2022_8.tif,lush
./prospace_assignment/prospace_assignment\137_2022_9.tif,lush
./prospace_assignment/prospace_assignment\137_2023_0.tif,growing
./prospace_assignment/prospace_assignment\137_2023_1.tif,growing
./prospace_assignment/prospace_assignment\137_2023_2.tif,growing
./prospace_assignment/prospace_assignment\137_2023_3.tif,growing
./prospace_assignment/prospace_assignment\138_2022_10.tif,growing
./prospace_assignment/prospace_assignment\138_2022_11.tif,growing
./prospace_assignment/prospace_assignment\138_2022_4.tif,growing
./prospace_assignment/prospace_assignment\138_2022_5.tif,growing
./prospace_assignment/prospace_assignment\138_2022_6.tif,growing
./prospace_assignment/prospace_assignment\138_2022_7.tif,growing
./prospace_assignment/prospace_assignment\138_2022_8.tif,lush
./prospace_assignment/prospace_assignment\138_2022_9.tif,lush
./prospace_assignment/prospace_assignment\138_2023_0.tif,growing
./prospace_assignment/prospace_assignment\138_2023_1.tif,growing
./prospace_assignment/prospace_assignment\138_2023_2.tif,growing
./prospace_assignment/prospace_assignment\138_2023_3.tif,growing
./prospace_assignment/prospace_assignment\139_2022_10.tif,lush
./prospace_assignment/prospace_assignment\139_2022_11.tif,growing
./prospace_assignment/prospace_assignment\139_2022_4.tif,growing
./prospace_assignment/prospace_assignment\139_2022_5.tif,growing
./prospace_assignment/prospace_assignment\139_2022_6.tif,growing
./prospace_assignment/prospace_assignment\139_2022_7.tif,growing
./prospace_assignment/prospace_assignment\139_2022_8.tif,growing
./prospace_assignment/prospace_assignment\139_2022_9.tif,lush
./prospace_assignment/prospace_assignment\139_2023_0.tif,growing
./prospace_assignment/prospace_assignment\139_2023_1.tif,growing
./prospace_assignment/prospace_assignment\139_2023_2.tif,growing
./prospace_assignment/prospace_assignment\139_2023_3.tif,growing
./prospace_assignment/prospace_assignment\13_2022_10.tif,growing
./prospace_assignment/prospace_assignment\13_2022_11.tif,growing
./prospace_assignment/prospace_assignment\13_2022_4.tif,growing
./prospace_assignment/prospace_assignment\13_2022_5.tif,growing
./prospace_assignment/prospace_assignment\13_2022_6.tif,growing
./prospace_assignment/prospace_assignment\13_2022_7.tif,lush
./prospace_assignment/prospace_assignment\13_2022_8.tif,lush
./prospace_assignment/prospace_assignment\13_2022_9.tif,lush
./prospace_assignment/prospace_assignment\13_2023_0.tif,growing
./prospace_assignment/prospace_assignment\13_2023_1.tif,growing
./prospace_assignment/prospace_assignment\13_2023_2.tif,growing
./prospace_assignment/prospace_assignment\13_2023_3.tif,growing
./prospace_assignment/prospace_assignment\140_2022_10.tif,growing
./prospace_assignment/prospace_assignment\140_2022_11.tif,growing
./prospace_assignment/prospace_assignment\140_2022_4.tif,growing
./prospace_assignment/prospace_assignment\140_2022_5.tif,growing
./prospace_assignment/prospace_assignment\140_2022_6.tif,growing
./prospace_assignment/prospace_assignment\140_2022_7.tif,growing
./prospace_assignment/prospace_assignment\140_2022_8.tif,lush
./prospace_assignment/prospace_assignment\140_2022_9.tif,growing
./prospace_assignment/prospace_assignment\140_2023_0.tif,lush
./prospace_assignment/prospace_assignment\140_2023_1.tif,growing
./prospace_assignment/prospace_assignment\140_2023_2.tif,growing
./prospace_assignment/prospace_assignment\140_2023_3.tif,growing
./prospace_assignment/prospace_assignment\141_2022_10.tif,growing
./prospace_assignment/prospace_assignment\141_2022_11.tif,growing
./prospace_assignment/prospace_assignment\141_2022_4.tif,growing
./prospace_assignment/prospace_assignment\141_2022_5.tif,growing
./prospace_assignment/prospace_assignment\141_2022_6.tif,growing
./prospace_assignment/prospace_assignment\141_2022_7.tif,lush
./prospace_assignment/prospace_assignment\141_2022_8.tif,lush
./prospace_assignment/prospace_assignment\141_2022_9.tif,lush
./prospace_assignment/prospace_assignment\141_2023_0.tif,lush
./prospace_assignment/prospace_assignment\141_2023_1.tif,growing
./prospace_assignment/prospace_assignment\141_2023_2.tif,growing
./prospace_assignment/prospace_assignment\141_2023_3.tif,growing
./prospace_assignment/prospace_assignment\142_2022_10.tif,growing
./prospace_assignment/prospace_assignment\142_2022_11.tif,growing
./prospace_assignment/prospace_assignment\142_2022_4.tif,growing
./prospace_assignment/prospace_assignment\142_2022_5.tif,growing
./prospace_assignment/prospace_assignment\142_2022_6.tif,growing
./prospace_assignment/prospace_assignment\142_2022_7.tif,growing
./prospace_assignment/prospace_assignment\142_2022_8.tif,lush
./prospace_assignment/prospace_assignment\142_2022_9.tif,lush
./prospace_assignment/prospace_assignment\142_2023_0.tif,growing
./prospace_assignment/prospace_assignment\142_2023_1.tif,growing
./prospace_assignment/prospace_assignment\142_2023_2.tif,growing
./prospace_assignment/prospace_assignment\142_2023_3.tif,growing
./prospace_assignment/prospace_assignment\143_2022_10.tif,growing
./prospace_assignment/prospace_assignment\143_2022_11.tif,lush
./prospace_assignment/prospace_assignment\143_2022_4.tif,growing
./prospace_assignment/prospace_assignment\143_2022_5.tif,growing
./prospace_assignment/prospace_assignment\143_2022_6.tif,growing
./prospace_assignment/prospace_assignment\143_2022_7.tif,lush
./prospace_assignment/prospace_assignment\143_2022_8.tif,lush
./prospace_assignment/prospace_assignment\143_2022_9.tif,growing
./prospace_assignment/prospace_assignment\143_2023_0.tif,lush
./prospace_assignment/prospace_assignment\143_2023_1.tif,growing
./prospace_assignment/prospace_assignment\143_2023_2.tif,growing
./prospace_assignment/prospace_assignment\143_2023_3.tif,growing
./prospace_assignment/prospace_assignment\144_2022_10.tif,growing
./prospace_assignment/prospace_assignment\144_2022_11.tif,growing
./prospace_assignment/prospace_assignment\144_2022_4.tif,growing
./prospace_assignment/prospace_assignment\144_2022_5.tif,growing
./prospace_assignment/prospace_assignment\144_2022_6.tif,growing
./prospace_assignment/prospace_assignment\144_2022_7.tif,lush
./prospace_assignment/prospace_assignment\144_2022_8.tif,lush
./prospace_assignment/prospace_assignment\144_2022_9.tif,lush
./prospace_assignment/prospace_assignment\144_2023_0.tif,lush
./prospace_assignment/prospace_assignment\144_2023_1.tif,lush
./prospace_assignment/prospace_assignment\144_2023_2.tif,growing
./prospace_assignment/prospace_assignment\144_2023_3.tif,growing
./prospace_assignment/prospace_assignment\145_2022_10.tif,growing
./prospace_assignment/prospace_assignment\145_2022_11.tif,growing
./prospace_assignment/prospace_assignment\145_2022_4.tif,growing
./prospace_assignment/prospace_assignment\145_2022_5.tif,growing
./prospace_assignment/prospace_assignment\145_2022_6.tif,growing
./prospace_assignment/prospace_assignment\145_2022_7.tif,lush
./prospace_assignment/prospace_assignment\145_2022_8.tif,lush
./prospace_assignment/prospace_assignment\145_2022_9.tif,growing
./prospace_assignment/prospace_assignment\145_2023_0.tif,lush
./prospace_assignment/prospace_assignment\145_2023_1.tif,growing
./prospace_assignment/prospace_assignment\145_2023_2.tif,growing
./prospace_assignment/prospace_assignment\145_2023_3.tif,growing
./prospace_assignment/prospace_assignment\146_2022_10.tif,growing
./prospace_assignment/prospace_assignment\146_2022_11.tif,growing
./prospace_assignment/prospace_assignment\146_2022_4.tif,growing
./prospace_assignment/prospace_assignment\146_2022_5.tif,growing
./prospace_assignment/prospace_assignment\146_2022_6.tif,no_crop
./prospace_assignment/prospace_assignment\146_2022_7.tif,growing
./prospace_assignment/prospace_assignment\146_2022_8.tif,lush
./prospace_assignment/prospace_assignment\146_2022_9.tif,growing
./prospace_assignment/prospace_assignment\146_2023_0.tif,lush
./prospace_assignment/prospace_assignment\146_2023_1.tif,growing
./prospace_assignment/prospace_assignment\146_2023_2.tif,growing
./prospace_assignment/prospace_assignment\146_2023_3.tif,growing
./prospace_assignment/prospace_assignment\147_2022_10.tif,growing
./prospace_assignment/prospace_assignment\147_2022_11.tif,growing
./prospace_assignment/prospace_assignment\147_2022_4.tif,growing
./prospace_assignment/prospace_assignment\147_2022_5.tif,growing
./prospace_assignment/prospace_assignment\147_2022_6.tif,growing
./prospace_assignment/prospace_assignment\147_2022_7.tif,lush
./prospace_assignment/prospace_assignment\147_2022_8.tif,lush
./prospace_assignment/prospace_assignment\147_2022_9.tif,lush
./prospace_assignment/prospace_assignment\147_2023_0.tif,growing
./prospace_assignment/prospace_assignment\147_2023_1.tif,growing
./prospace_assignment/prospace_assignment\147_2023_2.tif,growing
./prospace_assignment/prospace_assignment\147_2023_3.tif,growing
./prospace_assignment/prospace_assignment\148_2022_10.tif,lush
./prospace_assignment/prospace_assignment\148_2022_11.tif,lush
./prospace_assignment/prospace_assignment\148_2022_4.tif,growing
./prospace_assignment/prospace_assignment\148_2022_5.tif,growing
./prospace_assignment/prospace_assignment\148_2022_6.tif,growing
./prospace_assignment/prospace_assignment\148_2022_7.tif,growing
./prospace_assignment/prospace_assignment\148_2022_8.tif,lush
./prospace_assignment/prospace_assignment\148_2022_9.tif,lush
./prospace_assignment/prospace_assignment\148_2023_0.tif,growing
./prospace_assignment/prospace_assignment\148_2023_1.tif,growing
./prospace_assignment/prospace_assignment\148_2023_2.tif,lush
./prospace_assignment/prospace_assignment\148_2023_3.tif,growing
./prospace_assignment/prospace_assignment\149_2022_10.tif,growing
./prospace_assignment/prospace_assignment\149_2022_11.tif,growing
./prospace_assignment/prospace_assignment\149_2022_4.tif,growing
./prospace_assignment/prospace_assignment\149_2022_5.tif,growing
./prospace_assignment/prospace_assignment\149_2022_6.tif,growing
./prospace_assignment/prospace_assignment\149_2022_7.tif,growing
./prospace_assignment/prospace_assignment\149_2022_8.tif,growing
./prospace_assignment/prospace_assignment\149_2022_9.tif,growing
./prospace_assignment/prospace_assignment\149_2023_0.tif,growing
./prospace_assignment/prospace_assignment\149_2023_1.tif,growing
./prospace_assignment/prospace_assignment\149_2023_2.tif,growing
./prospace_assignment/prospace_assignment\149_2023_3.tif,growing
./prospace_assignment/prospace_assignment\14_2022_10.tif,growing
./prospace_assignment/prospace_assignment\14_2022_11.tif,growing
./prospace_assignment/prospace_assignment\14_2022_4.tif,growing
./prospace_assignment/prospace_assignment\14_2022_5.tif,growing
./prospace_assignment/prospace_assignment\14_2022_6.tif,growing
./prospace_assignment/prospace_assignment\14_2022_7.tif,growing
./prospace_assignment/prospace_assignment\14_2022_8.tif,lush
./prospace_assignment/prospace_assignment\14_2022_9.tif,growing
./prospace_assignment/prospace_assignment\14_2023_0.tif,lush
./prospace_assignment/prospace_assignment\14_2023_1.tif,growing
./prospace_assignment/prospace_assignment\14_2023_2.tif,growing
./prospace_assignment/prospace_assignment\14_2023_3.tif,growing
./prospace_assignment/prospace_assignment\150_2022_10.tif,growing
./prospace_assignment/prospace_assignment\150_2022_11.tif,growing
./prospace_assignment/prospace_assignment\150_2022_4.tif,growing
./prospace_assignment/prospace_assignment\150_2022_5.tif,growing
./prospace_assignment/prospace_assignment\150_2022_6.tif,growing
./prospace_assignment/prospace_assignment\150_2022_7.tif,growing
./prospace_assignment/prospace_assignment\150_2022_8.tif,lush
./prospace_assignment/prospace_assignment\150_2022_9.tif,growing
./prospace_assignment/prospace_assignment\150_2023_0.tif,lush
./prospace_assignment/prospace_assignment\150_2023_1.tif,growing
./prospace_assignment/prospace_assignment\150_2023_2.tif,growing
./prospace_assignment/prospace_assignment\150_2023_3.tif,growing
./prospace_assignment/prospace_assignment\151_2022_10.tif,growing
./prospace_assignment/prospace_assignment\151_2022_11.tif,growing
./prospace_assignment/prospace_assignment\151_2022_4.tif,growing
./prospace_assignment/prospace_assignment\151_2022_5.tif,growing
./prospace_assignment/prospace_assignment\151_2022_6.tif,growing
./prospace_assignment/prospace_assignment\151_2022_7.tif,lush
./prospace_assignment/prospace_assignment\151_2022_8.tif,lush
./prospace_assignment/prospace_assignment\151_2022_9.tif,lush
./prospace_assignment/prospace_assignment\151_2023_0.tif,growing
./prospace_assignment/prospace_assignment\151_2023_1.tif,growing
./prospace_assignment/prospace_assignment\151_2023_2.tif,growing
./prospace_assignment/prospace_assignment\151_2023_3.tif,growing
./prospace_assignment/prospace_assignment\152_2022_10.tif,lush
./prospace_assignment/prospace_assignment\152_2022_11.tif,growing
./prospace_assignment/prospace_assignment\152_2022_4.tif,growing
./prospace_assignment/prospace_assignment\152_2022_5.tif,growing
./prospace_assignment/prospace_assignment\152_2022_6.tif,growing
./prospace_assignment/prospace_assignment\152_2022_7.tif,growing
./prospace_assignment/prospace_assignment\152_2022_8.tif,growing
./prospace_assignment/prospace_assignment\152_2022_9.tif,lush
./prospace_assignment/prospace_assignment\152_2023_0.tif,growing
./prospace_assignment/prospace_assignment\152_2023_1.tif,growing
./prospace_assignment/prospace_assignment\152_2023_2.tif,growing
./prospace_assignment/prospace_assignment\152_2023_3.tif,growing
./prospace_assignment/prospace_assignment\153_2022_10.tif,growing
./prospace_assignment/prospace_assignment\153_2022_11.tif,growing
